code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
1944,        20,        0.0800,    1.14912421,    2.80000000,   40.00000000,    0.50000000,         0,       319,       439,          1625,        35,    0.00000000
1944,        20,        0.0270,    1.24720780,    3.15000000,   15.15000000,    0.75000000,         0,       168,       227,          1776,        25,    0.00000000
1944,        20,        0.0690,    1.17478466,    3.40000000,   13.15000000,    0.75000000,       602,         0,       227,          1342,        25,    0.00000000
1944,        20,        0.0450,    1.19146013,    3.10000000,   18.10000000,    0.66670000,         0,       182,       302,          1762,        29,    0.00000000
1944,        20,        0.0960,    1.14044904,    3.15000000,   19.60000000,    0.66670000,       523,         0,       302,          1421,        29,    0.00000000
1944,        20,        0.0700,    1.17414206,    3.40000000,   13.80000000,    0.75000000,       615,         0,       227,          1329,        25,    0.00000000
1944,        20,        0.0280,    1.25731276,    3.40000000,   14.30000000,    0.75000000,         0,       157,       227,          1787,        25,    0.00000000
1944,        20,        0.0460,    1.20603330,    3.40000000,   19.25000000,    0.66670000,         0,       171,       302,          1773,        29,    0.00000000
1944,        20,        0.0970,    1.14941170,    3.35000000,   17.65000000,    0.66670000,       533,         0,       302,          1411,        29,    0.00000000
1944,        20,        0.0980,    1.14734525,    3.30000000,   16.60000000,    0.66670000,       543,         0,       302,          1401,        29,    0.00000000
1944,        20,        0.0470,    1.19609958,    3.30000000,   16.20000000,    0.66670000,         0,       160,       302,          1784,        29,    0.00000000
1944,        20,        0.0480,    1.18515815,    3.20000000,   17.30000000,    0.66670000,         0,       150,       302,          1794,        29,    0.00000000
1944,        20,        0.0990,    1.14766963,    3.30000000,   16.60000000,    0.66670000,       553,         0,       302,          1391,        29,    0.00000000
1944,        20,        0.1000,    1.13389344,    3.00000000,   18.95000000,    0.66670000,       562,         0,       302,          1382,        29,    0.00000000
4000,        20,        0.0110,    1.27134889,    2.35000000,    9.60000000,    0.90000000,         0,        56,       192,          3944,        40,    0.00000000
4000,        20,        0.0050,    2.51914215,    5.60000000,   13.95000000,    0.85000000,         0,       439,       266,          3561,        44,    0.00000000
4000,        20,        0.0210,    1.21771030,    2.90000000,   12.95000000,    0.85000000,         0,        14,       266,          3986,        44,    0.00000000
4000,        20,        0.0100,    1.92077322,    5.40000000,   17.10000000,    0.80000000,         0,       519,       373,          3481,        48,    0.00000000
4000,        20,        0.0310,    1.18283246,    3.05000000,   14.25000000,    0.80000000,         0,         4,       373,          3996,        48,    0.00000000
4000,        20,        0.0120,    1.28327020,    2.65000000,    9.35000000,    0.90000000,         0,        28,       192,          3972,        40,    0.00000000
4000,        20,        0.0250,    1.20848872,    2.45000000,   24.90000000,    0.75000000,         0,       392,       468,          3608,        52,    0.00000000
4000,        20,        0.0060,    2.18837941,    5.15000000,   13.20000000,    0.85000000,         0,       411,       266,          3589,        44,    0.00000000
4000,        20,        0.0130,    1.29490918,    2.95000000,    8.15000000,    0.90000000,         3,         0,       192,          3997,        40,    0.00000000
4000,        20,        0.0220,    1.23824560,    3.25000000,   12.35000000,    0.85000000,        66,         0,       266,          3934,        44,    0.00000000
4000,        20,        0.0110,    1.81416954,    5.20000000,   17.65000000,    0.80000000,         0,       494,       373,          3506,        48,    0.00000000
4000,        20,        0.0320,    1.17380132,    2.90000000,   16.75000000,    0.80000000,        84,         0,       373,          3916,        48,    0.00000000
4000,        20,        0.0070,    1.88656946,    4.40000000,   15.85000000,    0.85000000,         0,       383,       266,          3617,        44,    0.00000000
4000,        20,        0.0140,    1.28495445,    2.85000000,    7.15000000,    0.90000000,       236,         0,       192,          3764,        40,    0.00000000
4000,        20,        0.0230,    1.23074870,    3.15000000,   13.55000000,    0.85000000,       201,         0,       266,          3799,        44,    0.00000000
4000,        20,        0.0260,    1.18861165,    2.30000000,   28.60000000,    0.75000000,         0,       369,       468,          3631,        52,    0.00000000
4000,        20,        0.0150,    1.27998679,    2.80000000,    8.60000000,    0.90000000,       440,         0,       192,          3560,        40,    0.00000000
4000,        20,        0.0120,    1.66641601,    4.60000000,   18.55000000,    0.80000000,         0,       469,       373,          3531,        48,    0.00000000
4000,        20,        0.0330,    1.16791371,    2.80000000,   17.90000000,    0.80000000,       176,         0,       373,          3824,        48,    0.00000000
4000,        20,        0.0080,    1.79003947,    4.40000000,   13.75000000,    0.85000000,         0,       355,       266,          3645,        44,    0.00000000
4000,        20,        0.0160,    1.29492542,    2.95000000,    8.40000000,    0.90000000,       620,         0,       192,          3380,        40,    0.00000000
4000,        20,        0.0240,    1.22339849,    3.05000000,   13.15000000,    0.85000000,       326,         0,       266,          3674,        44,    0.00000000
4000,        20,        0.0170,    1.27475354,    2.75000000,    9.90000000,    0.90000000,       780,         0,       192,          3220,        40,    0.00000000
4000,        20,        0.0090,    1.61439401,    3.80000000,   15.45000000,    0.85000000,         0,       328,       266,          3672,        44,    0.00000000
4000,        20,        0.0270,    1.22568525,    2.85000000,   21.40000000,    0.75000000,         0,       346,       468,          3654,        52,    0.00000000
4000,        20,        0.0130,    1.59812574,    4.45000000,   18.25000000,    0.80000000,         0,       445,       373,          3555,        48,    0.00000000
4000,        20,        0.0340,    1.17970853,    3.00000000,   16.35000000,    0.80000000,       262,         0,       373,          3738,        48,    0.00000000
4000,        20,        0.0250,    1.24180215,    3.30000000,   13.35000000,    0.85000000,       442,         0,       266,          3558,        44,    0.00000000
4000,        20,        0.0180,    1.25980785,    2.60000000,   11.65000000,    0.90000000,       924,         0,       192,          3076,        40,    0.00000000
4000,        20,        0.0100,    1.53494451,    3.65000000,   15.10000000,    0.85000000,         0,       302,       266,          3698,        44,    0.00000000
4000,        20,        0.0190,    1.25489752,    2.55000000,   10.05000000,    0.90000000,      1054,         0,       192,          2946,        40,    0.00000000
4000,        20,        0.0350,    1.17968006,    3.00000000,   15.90000000,    0.80000000,       344,         0,       373,          3656,        48,    0.00000000
4000,        20,        0.0140,    1.56021731,    4.45000000,   17.20000000,    0.80000000,         0,       420,       373,          3580,        48,    0.00000000
4000,        20,        0.0260,    1.23097117,    3.15000000,   13.45000000,    0.85000000,       550,         0,       266,          3450,        44,    0.00000000
4000,        20,        0.0280,    1.19877283,    2.60000000,   23.90000000,    0.75000000,         0,       323,       468,          3677,        52,    0.00000000
4000,        20,        0.0200,    1.30455875,    3.05000000,    7.30000000,    0.90000000,      1171,         0,       192,          2829,        40,    0.00000000
4000,        20,        0.0270,    1.21991934,    3.00000000,   12.35000000,    0.85000000,       650,         0,       266,          3350,        44,    0.00000000
4000,        20,        0.0360,    1.17672071,    2.95000000,   19.55000000,    0.80000000,       422,         0,       373,          3578,        48,    0.00000000
4000,        20,        0.0210,    1.26487732,    2.65000000,    9.80000000,    0.90000000,      1279,         0,       192,          2721,        40,    0.00000000
4000,        20,        0.0150,    1.48570450,    4.10000000,   20.00000000,    0.80000000,         0,       395,       373,          3605,        48,    0.00000000
4000,        20,        0.0220,    1.25238366,    2.52631579,   10.05263158,    0.90000000,      1377,         0,       192,          2623,        40,    0.05000000
4000,        20,        0.0290,    1.21067339,    2.85000000,   19.95000000,    0.75000000,         0,       300,       468,          3700,        52,    0.00000000
