code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
4000,        20,        0.1050,    1.12229457,    3.20000000,   37.75000000,    0.50000000,         0,       120,       864,          3880,        72,    0.00000000
4000,        20,        0.1060,    1.11905646,    3.15000000,   38.65000000,    0.50000000,         0,        96,       864,          3904,        72,    0.00000000
4000,        20,        0.1070,    1.11000863,    2.95000000,   40.30000000,    0.50000000,         0,        73,       864,          3927,        72,    0.00000000
4000,        20,        0.1080,    1.11796948,    3.20000000,   40.05000000,    0.50000000,         0,        49,       864,          3951,        72,    0.00000000
4000,        20,        0.1090,    1.11292995,    3.10000000,   31.45000000,    0.50000000,         0,        25,       864,          3975,        72,    0.00000000
4000,        20,        0.1100,    1.11696694,    3.25000000,   32.30000000,    0.50000000,         0,         1,       864,          3999,        72,    0.00000000
4000,        20,        0.1110,    1.10612679,    2.95000000,   36.70000000,    0.50000000,        23,         0,       864,          3977,        72,    0.00000000
4000,        20,        0.1120,    1.10417657,    2.90000000,   40.20000000,    0.50000000,        46,         0,       864,          3954,        72,    0.00000000
4000,        20,        0.1130,    1.10953247,    3.05000000,   39.15000000,    0.50000000,        69,         0,       864,          3931,        72,    0.00000000
4000,        20,        0.1140,    1.10779701,    3.00000000,   42.25000000,    0.50000000,        92,         0,       864,          3908,        72,    0.00000000
4000,        20,        0.1150,    1.12056705,    3.35000000,   33.80000000,    0.50000000,       115,         0,       864,          3885,        72,    0.00000000
4000,        20,        0.1160,    1.10435671,    2.90000000,   36.90000000,    0.50000000,       137,         0,       864,          3863,        72,    0.00000000
4000,        20,        0.1170,    1.11135806,    3.10000000,   35.60000000,    0.50000000,       158,         0,       864,          3842,        72,    0.00000000
4000,        20,        0.1180,    1.11694824,    3.25000000,   38.50000000,    0.50000000,       180,         0,       864,          3820,        72,    0.00000000
4000,        20,        0.1190,    1.10794693,    3.00000000,   37.70000000,    0.50000000,       201,         0,       864,          3799,        72,    0.00000000
4000,        20,        0.1200,    1.09695060,    2.70000000,   42.70000000,    0.50000000,       221,         0,       864,          3779,        72,    0.00000000
4000,        20,        0.1210,    1.10433662,    2.90000000,   35.50000000,    0.50000000,       242,         0,       864,          3758,        72,    0.00000000
4000,        20,        0.1220,    1.12052224,    3.35000000,   38.10000000,    0.50000000,       262,         0,       864,          3738,        72,    0.00000000
