code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,  pass/s_n,  kost/p_n,   p_n_max,   correct/k_n,   discl_n,           FER 
10000,       200,        0.0185,    3.26095978,   13.32500000,   13.32500000,    3.26095978,         4,       100,         0,         10000,      4334,    0.00000000
10000,       200,        0.0393,    3.66955112,   11.50000000,   11.50000000,    3.66955112,         4,       100,         0,         10000,      8764,    0.00000000
10000,       200,        0.0187,    3.26855286,   13.55000000,   13.55000000,    3.26855286,         4,       100,         0,         10000,      4391,    0.00000000
10000,       200,        0.0663,    4.05675375,    9.30000000,    9.30000000,    4.05675375,         4,       100,         0,         10000,     14270,    0.00000000
10000,       200,        0.0945,    4.38554722,    8.59500000,    8.59500000,    4.38554722,         4,       100,         0,         10000,     19792,    0.00000000
10000,       200,        0.0395,    3.67320164,   11.38000000,   11.38000000,    3.67320164,         4,       100,         0,         10000,      8815,    0.00000000
10000,       200,        0.0190,    3.27304069,   13.41500000,   13.41500000,    3.27304069,         4,       100,         0,         10000,      4444,    0.00000000
10000,       200,        0.0192,    3.27846188,   13.48000000,   13.48000000,    3.27846188,         4,       100,         0,         10000,      4498,    0.00000000
10000,       200,        0.1242,    4.78100487,    5.00000000,    5.00000000,    4.78100487,         4,       100,         0,         10000,     25887,    0.00000000
10000,       200,        0.0398,    3.67704219,   11.46000000,   11.46000000,    3.67704219,         4,       100,         0,         10000,      8866,    0.00000000
10000,       200,        0.0665,    4.05976956,    9.28500000,    9.28500000,    4.05976956,         4,       100,         0,         10000,     14319,    0.00000000
10000,       200,        0.0195,    3.28551905,   13.46500000,   13.46500000,    3.28551905,         4,       100,         0,         10000,      4554,    0.00000000
10000,       200,        0.0948,    4.38848273,    8.66500000,    8.66500000,    4.38848273,         4,       100,         0,         10000,     19841,    0.00000000
10000,       200,        0.0198,    3.29241592,   13.34000000,   13.34000000,    3.29241592,         4,       100,         0,         10000,      4610,    0.00000000
10000,       200,        0.0400,    3.68154666,   11.42000000,   11.42000000,    3.68154666,         4,       100,         0,         10000,      8920,    0.00000000
10000,       200,        0.0200,    3.29624372,   13.40000000,   13.40000000,    3.29624372,         4,       100,         0,         10000,      4662,    0.00000000
10000,       200,        0.0668,    4.06303744,    9.25000000,    9.25000000,    4.06303744,         4,       100,         0,         10000,     14370,    0.00000000
10000,       200,        0.1245,    4.78420436,    5.00000000,    5.00000000,    4.78420436,         4,       100,         0,         10000,     25938,    0.00000000
10000,       200,        0.0403,    3.68564577,   11.42000000,   11.42000000,    3.68564577,         4,       100,         0,         10000,      8972,    0.00000000
10000,       200,        0.0203,    3.30240569,   13.41000000,   13.41000000,    3.30240569,         4,       100,         0,         10000,      4717,    0.00000000
10000,       200,        0.0950,    4.39091449,    8.56500000,    8.56500000,    4.39091449,         4,       100,         0,         10000,     19888,    0.00000000
10000,       200,        0.0205,    3.30809461,   13.58500000,   13.58500000,    3.30809461,         4,       100,         0,         10000,      4771,    0.00000000
10000,       200,        0.0405,    3.68862142,   11.48000000,   11.48000000,    3.68862142,         4,       100,         0,         10000,      9021,    0.00000000
10000,       200,        0.0670,    4.06622682,    9.29500000,    9.29500000,    4.06622682,         4,       100,         0,         10000,     14419,    0.00000000
10000,       200,        0.0208,    3.31496451,   13.54500000,   13.54500000,    3.31496451,         4,       100,         0,         10000,      4827,    0.00000000
10000,       200,        0.0408,    3.69262778,   11.59500000,   11.59500000,    3.69262778,         4,       100,         0,         10000,      9073,    0.00000000
10000,       200,        0.1247,    4.78777126,    5.00000000,    5.00000000,    4.78777126,         4,       100,         0,         10000,     25991,    0.00000000
10000,       200,        0.0210,    3.31790369,   13.54500000,   13.54500000,    3.31790369,         4,       100,         0,         10000,      4877,    0.00000000
10000,       200,        0.0673,    4.06976299,    9.22500000,    9.22500000,    4.06976299,         4,       100,         0,         10000,     14471,    0.00000000
10000,       200,        0.0953,    4.39392179,    8.52000000,    8.52000000,    4.39392179,         4,       100,         0,         10000,     19937,    0.00000000
10000,       200,        0.0213,    3.32580510,   13.58000000,   13.58000000,    3.32580510,         4,       100,         0,         10000,      4935,    0.00000000
10000,       200,        0.0410,    3.69670052,   11.56000000,   11.56000000,    3.69670052,         4,       100,         0,         10000,      9125,    0.00000000
10000,       200,        0.0215,    3.32867645,   13.52500000,   13.52500000,    3.32867645,         4,       100,         0,         10000,      4985,    0.00000000
10000,       200,        0.0675,    4.07282553,    9.24000000,    9.24000000,    4.07282553,         4,       100,         0,         10000,     14520,    0.00000000
10000,       200,        0.0413,    3.70027010,   11.46000000,   11.46000000,    3.70027010,         4,       100,         0,         10000,      9176,    0.00000000
10000,       200,        0.1250,    4.79096827,    5.00000000,    5.00000000,    4.79096827,         4,       100,         0,         10000,     26042,    0.00000000
10000,       200,        0.0218,    3.33492416,   13.40000000,   13.40000000,    3.33492416,         4,       100,         0,         10000,      5040,    0.00000000
10000,       200,        0.0955,    4.39627179,    8.50000000,    8.50000000,    4.39627179,         4,       100,         0,         10000,     19983,    0.00000000
10000,       200,        0.0220,    3.34071936,   13.63000000,   13.63000000,    3.34071936,         4,       100,         0,         10000,      5095,    0.00000000
10000,       200,        0.0415,    3.70309843,   11.50000000,   11.50000000,    3.70309843,         4,       100,         0,         10000,      9225,    0.00000000
10000,       200,        0.0678,    4.07670501,    9.25500000,    9.25500000,    4.07670501,         4,       100,         0,         10000,     14573,    0.00000000
10000,       200,        0.0222,    3.34306503,   13.50000000,   13.50000000,    3.34306503,         4,       100,         0,         10000,      5144,    0.00000000
10000,       200,        0.0418,    3.70652210,   11.50000000,   11.50000000,    3.70652210,         4,       100,         0,         10000,      9275,    0.00000000
10000,       200,        0.1253,    4.79453176,    5.00000000,    5.00000000,    4.79453176,         4,       100,         0,         10000,     26095,    0.00000000
10000,       200,        0.0225,    3.34932652,   13.50000000,   13.50000000,    3.34932652,         4,       100,         0,         10000,      5200,    0.00000000
10000,       200,        0.0958,    4.39881675,    8.41000000,    8.41000000,    4.39881675,         4,       100,         0,         10000,     20031,    0.00000000
