code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,  pass/s_n,  kost/p_n,   p_n_max,   correct/k_n,   discl_n,           FER 
10000,       200,        0.0339,    1.45901685,   70.03000000,   70.03000000,    0.00000000,        16,      1000,         0,         10000,      3116,    0.00000000
10000,       200,        0.0632,    1.53337662,   63.42500000,   63.42500000,    0.00000000,        16,      1000,         0,         10000,      5213,    0.00000000
10000,       200,        0.0065,    1.31010702,   76.69000000,   76.69000000,    0.00000000,        16,      1000,         0,         10000,       741,    0.00000000
10000,       200,        0.0928,    1.61169295,   62.38000000,   62.38000000,    0.00000000,        16,      1000,         0,         10000,      7184,    0.00000000
10000,       200,        0.0340,    1.45223968,   68.72000000,   68.72000000,    0.00000000,        16,      1000,         0,         10000,      3108,    0.00000000
10000,       200,        0.0066,    1.33245319,   79.02500000,   79.02500000,    0.00000000,        16,      1000,         0,         10000,       763,    0.00000000
10000,       200,        0.1225,    1.66724480,   60.72000000,   60.72000000,    0.00000000,        16,      1000,         0,         10000,      8944,    0.00000000
10000,       200,        0.0633,    1.52921615,   63.71500000,   63.71500000,    0.00000000,        16,      1000,         0,         10000,      5205,    0.00000000
10000,       200,        0.0067,    1.32874909,   79.49000000,   79.49000000,    0.00000000,        16,      1000,         0,         10000,       770,    0.00000000
10000,       200,        0.0341,    1.45836457,   69.41500000,   69.41500000,    0.00000000,        16,      1000,         0,         10000,      3128,    0.00000000
10000,       200,        0.0929,    1.61101149,   62.96500000,   62.96500000,    0.00000000,        16,      1000,         0,         10000,      7186,    0.00000000
10000,       200,        0.0634,    1.53207338,   63.43500000,   63.43500000,    0.00000000,        16,      1000,         0,         10000,      5221,    0.00000000
10000,       200,        0.0068,    1.32664272,   81.42211055,   81.42211055,    0.00000000,        16,      1000,         0,         10000,       779,    0.00500000
10000,       200,        0.1226,    1.66265921,   60.50500000,   60.50500000,    0.00000000,        16,      1000,         0,         10000,      8924,    0.00000000
10000,       200,        0.0342,    1.45486887,   68.79500000,   68.79500000,    0.00000000,        16,      1000,         0,         10000,      3128,    0.00000000
10000,       200,        0.0069,    1.32353750,   78.46500000,   78.46500000,    0.00000000,        16,      1000,         0,         10000,       786,    0.00000000
10000,       200,        0.0635,    1.53315782,   63.43500000,   63.43500000,    0.00000000,        16,      1000,         0,         10000,      5230,    0.00000000
10000,       200,        0.0930,    1.61115713,   62.19000000,   62.19000000,    0.00000000,        16,      1000,         0,         10000,      7192,    0.00000000
10000,       200,        0.0343,    1.45650967,   69.15000000,   69.15000000,    0.00000000,        16,      1000,         0,         10000,      3139,    0.00000000
10000,       200,        0.0070,    1.31658276,   77.71000000,   77.71000000,    0.00000000,        16,      1000,         0,         10000,       792,    0.00000000
10000,       200,        0.1227,    1.65923982,   60.06000000,   60.06000000,    0.00000000,        16,      1000,         0,         10000,      8911,    0.00000000
10000,       200,        0.0071,    1.32245811,   79.38000000,   79.38000000,    0.00000000,        16,      1000,         0,         10000,       805,    0.00000000
10000,       200,        0.0636,    1.53553636,   63.95000000,   63.95000000,    0.00000000,        16,      1000,         0,         10000,      5244,    0.00000000
10000,       200,        0.0344,    1.46172249,   69.54000000,   69.54000000,    0.00000000,        16,      1000,         0,         10000,      3157,    0.00000000
10000,       200,        0.0931,    1.61291040,   62.53500000,   62.53500000,    0.00000000,        16,      1000,         0,         10000,      7205,    0.00000000
10000,       200,        0.0072,    1.33160192,   77.59000000,   77.59000000,    0.00000000,        16,      1000,         0,         10000,       820,    0.00000000
